URL,Overall_Score,Make fewer HTTP requests,Use a Content Delivery Network (CDN),Avoid empty src or href,Add Expires headers,Compress components with gzip,Put CSS at top,Put JavaScript at bottom,Avoid CSS expressions,Reduce DNS lookups,Minify JavaScript and CSS,Avoid URL redirects,Remove duplicate JavaScript and CSS,Configure entity tags (ETags),Make AJAX cacheable,Use GET for AJAX requests,Reduce the number of DOM elements,Avoid HTTP 404 (Not Found) error,Reduce cookie size,Use cookie-free domains,Avoid AlphaImageLoader filter,Do not scale images in HTML,Make favicon small and cacheable$
http://iitd.vlab.co.in/?sub=65&amp;brch=182&amp;sim=462&amp;cnt=1262,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=65&amp;brch=182&amp;sim=463&amp;cnt=1640,C(75),C(76),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=65&amp;brch=182&amp;sim=465&amp;cnt=1645,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=65&amp;brch=182&amp;sim=636&amp;cnt=1596,B(81),C(76),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=65&amp;brch=182&amp;sim=843&amp;cnt=1,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=65&amp;brch=182&amp;sim=844&amp;cnt=1,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=65&amp;brch=182&amp;sim=845&amp;cnt=1,B(81),C(72),F(0),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=65&amp;brch=182&amp;sim=846&amp;cnt=1,C(75),C(76),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=65&amp;brch=182&amp;sim=804&amp;cnt=1,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=65&amp;brch=183&amp;sim=927&amp;cnt=1,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=65&amp;brch=183&amp;sim=928&amp;cnt=1,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=65&amp;brch=183&amp;sim=929&amp;cnt=1,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=65&amp;brch=183&amp;sim=930&amp;cnt=1,B(80),C(72),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=65&amp;brch=183&amp;sim=933&amp;cnt=1,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=65&amp;brch=183&amp;sim=945&amp;cnt=1,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=65&amp;brch=183&amp;sim=947&amp;cnt=1,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=67,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=67&amp;brch=185&amp;sim=430&amp;cnt=1,C(75),C(76),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=67&amp;brch=185&amp;sim=431&amp;cnt=4,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=67&amp;brch=185&amp;sim=432&amp;cnt=1,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=67&amp;brch=185&amp;sim=433&amp;cnt=1,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=67&amp;brch=185&amp;sim=434&amp;cnt=1,B(80),C(72),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=67&amp;brch=185&amp;sim=435&amp;cnt=1,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=67&amp;brch=185&amp;sim=460&amp;cnt=1,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=67&amp;brch=185&amp;sim=468&amp;cnt=1,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=67&amp;brch=185&amp;sim=469&amp;cnt=1,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=67&amp;brch=185&amp;sim=470&amp;cnt=1,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=67&amp;brch=185&amp;sim=473&amp;cnt=1,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=67&amp;brch=185&amp;sim=1014&amp;cnt=1,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=67&amp;brch=185&amp;sim=1046&amp;cnt=1,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=67&amp;brch=185&amp;sim=1047&amp;cnt=1,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177,C(75),C(76),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=647&amp;cnt=1,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1259&amp;cnt=1,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1348&amp;cnt=1,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1418&amp;cnt=1,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1194&amp;cnt=1,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1195&amp;cnt=1,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1542&amp;cnt=3225,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=648&amp;cnt=1,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=649&amp;cnt=1,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=650&amp;cnt=1,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1323&amp;cnt=1,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1192&amp;cnt=1,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1188&amp;cnt=1,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1633&amp;cnt=1,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1541&amp;cnt=3247,B(80),C(72),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=651&amp;cnt=1,B(80),C(72),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=817&amp;cnt=1,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1193&amp;cnt=1,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1634&amp;cnt=1,B(80),C(72),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1347&amp;cnt=1,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitd.vlab.co.in/?sub=63&amp;brch=177&amp;sim=1644&amp;cnt=2,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitb.vlab.co.in/index.php,C(74),C(72),F(0),A(100),F(0),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(15),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?pg=forum,D(69),F(36),F(0),A(100),F(0),F(0),A(100),A(100),B(88),A(95),F(30),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(30),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?pg=bindex&amp;bsub=contact,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?,C(74),C(72),F(0),A(100),F(0),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(15),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?sub=8,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?sub=8&amp;brch=117&amp;sim=959&amp;cnt=2016,C(75),C(76),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?sub=8&amp;brch=116&amp;sim=952&amp;cnt=1797,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?sub=8&amp;brch=116&amp;sim=951&amp;cnt=1798,B(80),C(72),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?sub=8&amp;brch=116&amp;sim=893&amp;cnt=1796,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?sub=8&amp;brch=116&amp;sim=950&amp;cnt=2359,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?sub=8&amp;brch=116&amp;sim=887&amp;cnt=1658,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?sub=8&amp;brch=116&amp;sim=888&amp;cnt=2337,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?sub=8&amp;brch=116&amp;sim=890&amp;cnt=1665,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?sub=8&amp;brch=116&amp;sim=892&amp;cnt=1,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?sub=8&amp;brch=116&amp;sim=889&amp;cnt=1664,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?sub=8&amp;brch=116&amp;sim=891&amp;cnt=1,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?sub=41,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?sub=41&amp;brch=118&amp;sim=372&amp;cnt=324,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(40),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?sub=41&amp;brch=118&amp;sim=785&amp;cnt=1372,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?sub=41&amp;brch=118&amp;sim=375&amp;cnt=1,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?sub=41&amp;brch=118&amp;sim=383&amp;cnt=1,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?sub=41&amp;brch=118&amp;sim=412&amp;cnt=1,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?sub=41&amp;brch=118&amp;sim=786&amp;cnt=1373,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?sub=41&amp;brch=118&amp;sim=413&amp;cnt=1360,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?sub=41&amp;brch=118&amp;sim=414&amp;cnt=1,C(75),C(76),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?sub=41&amp;brch=118&amp;sim=416&amp;cnt=1,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?sub=41&amp;brch=118&amp;sim=630&amp;cnt=1,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?sub=41&amp;brch=118&amp;sim=655&amp;cnt=1,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?sub=41&amp;brch=118&amp;sim=788&amp;cnt=1375,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?sub=41&amp;brch=118&amp;sim=656&amp;cnt=1,B(80),C(72),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?sub=41&amp;brch=118&amp;sim=657&amp;cnt=1,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?sub=41&amp;brch=118&amp;sim=662&amp;cnt=1,B(80),C(72),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?sub=41&amp;brch=118&amp;sim=698&amp;cnt=1,C(75),C(76),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?sub=42,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?sub=42&amp;brch=132&amp;sim=1304&amp;cnt=3,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?sub=42&amp;brch=132&amp;sim=1233&amp;cnt=1,C(75),C(76),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?sub=42&amp;brch=132&amp;sim=971&amp;cnt=1,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?sub=42&amp;brch=132&amp;sim=464&amp;cnt=1,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?sub=42&amp;brch=132&amp;sim=808&amp;cnt=4,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?sub=42&amp;brch=132&amp;sim=855&amp;cnt=4,B(80),C(72),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?sub=42&amp;brch=132&amp;sim=466&amp;cnt=1,C(74),C(72),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?sub=42&amp;brch=132&amp;sim=807&amp;cnt=1,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitb.vlab.co.in/?sub=42&amp;brch=132&amp;sim=1532&amp;cnt=1,C(75),C(76),F(0),A(100),F(0),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(50),A(100),A(100),A(95)$
http://iitk.vlab.co.in/index.php,B(80),C(72),F(0),A(100),F(0),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(20),A(100),A(100),A(95)$
http://iitk.vlab.co.in/?pg=forum,D(69),F(36),F(0),A(100),F(0),F(0),A(100),A(100),B(88),A(95),F(30),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(25),A(100),A(100),A(95)$
http://iitk.vlab.co.in/?pg=bindex&amp;bsub=contact,C(75),C(72),F(0),A(100),F(0),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),E(55),A(100),A(100),A(95)$
http://iitk.vlab.co.in/?,C(74),C(76),F(0),A(100),F(0),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),F(20),A(100),A(100),A(95)$
